,circulating_supply,id,last_updated,market_cap_BTC,market_cap_USD,max_supply,name,price_BTC,rank,symbol,total_supply,volume_24hour_BTC,volume_24hour_USD,website_slug
146,756192535.0,2130.0,1527678266.0,11081.0,83230331.0,,Enjin Coin,1.46531e-05,144.0,ENJ,1000000000.0,423.2298192875,3179040.0,enjin-coin
147,28173631.0,1680.0,1527678258.0,11018.0,82756659.0,,Aragon,0.0003910573,145.0,ANT,39609524.0,31.9569772798,240041.0,aragon
148,271570415.0,2711.0,1527678281.0,10995.0,82590538.0,,Docademic,4.04882e-05,146.0,MTC,850000000.0,754.4272823369,5666790.0,docademic
149,603495124.0,2336.0,1527678271.0,10953.0,82274490.0,,Game.com,1.81498e-05,147.0,GTC,2000000000.0,392.6934864166,2949670.0,game
150,995912543.0,1828.0,1527678261.0,10772.0,80914906.0,5000000000.0,SmartCash,1.08165e-05,148.0,SMART,1596956822.0,22.8474661114,171616.0,smartcash
151,921800000.0,2476.0,1527678274.0,10659.0,80060174.0,,Ruff,1.15627e-05,149.0,RUFF,1840000000.0,996.0300237773,7481560.0,ruff
152,2966384100.0,2303.0,1527678270.0,10456.0,78542138.0,10000000000.0,MediBloc,3.525e-06,150.0,MED,4097545844.0,115.6598388046,868765.0,medibloc
153,10614760961.0,1886.0,1527678261.0,10428.0,78326321.0,,Dent,9.824e-07,151.0,DENT,100000000000.0,566.0264824839,4251640.0,dent
154,1104590.0,1659.0,1527678257.0,10262.0,77079616.0,,Gnosis,0.0092900639,152.0,GNO,10000000.0,54.7945916729,411583.0,gnosis-gno
155,8989601.0,1826.0,1527678262.0,10257.0,77046184.0,,Particl,0.001141014,153.0,PART,8989601.0,141.678360035,1064200.0,particl
156,137724147.0,2556.0,1527678277.0,10195.0,76580135.0,,Credits,7.40263e-05,154.0,CS,249471071.0,307.9607209328,2313210.0,credits
157,68428768.0,2191.0,1527678270.0,10141.0,76176273.0,,Paypex,0.0001482045,155.0,PAYX,150000000.0,0.4452643855,3344.55,paypex
158,204822312.0,2548.0,1527678276.0,10135.0,76130200.0,,POA Network,4.94835e-05,156.0,POA,255314472.0,275.0133796985,2065730.0,poa-network
159,44429675.0,99.0,1527678242.0,10129.0,76083597.0,84000000.0,Vertcoin,0.0002279807,157.0,VTC,44429675.0,144.880168491,1088250.0,vertcoin
160,93355331.0,1609.0,1527678256.0,10088.0,75772228.0,,Asch,0.0001080566,158.0,XAS,114855331.0,999.8176100796,7510010.0,asch
161,721400241.0,2554.0,1527678277.0,9984.0,74994605.0,,Lympo,1.38399e-05,159.0,LYM,999999999.0,823.2575106039,6183800.0,lympo
162,192016767.0,2309.0,1527678271.0,9918.0,74499241.0,,SophiaTX,5.16527e-05,160.0,SPHTX,350000000.0,69.6392673517,523087.0,sophiatx
163,359600000.0,1723.0,1527678260.0,9890.0,74284730.0,,SONM,2.75017e-05,161.0,SNM,444000000.0,172.0669171311,1292460.0,sonm
164,62660371.0,1807.0,1527678261.0,9822.0,73778827.0,,Santiment Network Token,0.0001567542,162.0,SAN,83337000.0,212.9715178835,1599710.0,santiment
165,24212368.0,1788.0,1527678260.0,9716.0,72977046.0,,Metal,0.0004012632,163.0,MTL,66588888.0,1499.8575494783,11266000.0,metal
166,1413716694.0,2277.0,1527678270.0,9489.0,71273517.0,,SmartMesh,6.7119e-06,164.0,SMT,3141592653.0,399.7081761274,3002360.0,smartmesh
167,178928358.0,2505.0,1527678275.0,9470.0,71130643.0,,Bluzelle,5.29246e-05,165.0,BLZ,500000000.0,559.39121706,4201800.0,bluzelle
168,70145634.0,258.0,1527678243.0,9417.0,70734857.0,105000000.0,Groestlcoin,0.0001342496,166.0,GRS,70145634.0,1481.9646988969,11131600.0,groestlcoin
169,761143950.0,2276.0,1527678271.0,9394.0,70562002.0,999449694.0,Ignis,1.2342e-05,167.0,IGNIS,999449694.0,180.5274130719,1356010.0,ignis
170,6906847847.0,405.0,1527678245.0,9392.0,70544472.0,8589869056.0,DigitalNote,1.3598e-06,168.0,XDN,6906847847.0,250.5904374429,1882280.0,digitalnote
171,445579928.0,2095.0,1527678265.0,9263.0,69577306.0,,BOScoin,2.07885e-05,169.0,BOS,500000000.0,19.5704384547,147001.0,boscoin
172,229258029.0,2313.0,1527678271.0,9087.0,68254013.0,,SIRIN LABS Token,3.96355e-05,170.0,SRN,573145073.0,423.5306960905,3181300.0,sirin-labs-token
173,64355352.0,576.0,1527678247.0,8870.0,66625165.0,84000000.0,GameCredits,0.0001378269,171.0,GAME,64355352.0,81.9726867766,615728.0,gamecredits
174,50168936.0,2161.0,1527678268.0,8757.0,65780506.0,,Raiden Network Token,0.0001745591,172.0,RDN,100000000.0,169.814335049,1275540.0,raiden-network-token
175,1932523758.0,2223.0,1527678270.0,8594.0,64554990.0,,BLOCKv,4.4472e-06,173.0,VEE,3646271241.0,65.282944013,490365.0,blockv
176,2277026355.0,1937.0,1527678262.0,8536.0,64115825.0,,Po.et,3.7487e-06,174.0,POE,3141592653.0,463.3409573208,3480330.0,poet
177,4604993287.0,2507.0,1527678275.0,8532.0,64088152.0,,THEKEY,1.8528e-06,175.0,TKY,9795844687.0,111.1954128269,835231.0,thekey
178,463910527.0,2209.0,1527678267.0,8531.0,64077178.0,1000000000.0,Ink,1.83886e-05,176.0,INK,1000000000.0,657.2746951958,4937040.0,ink
179,241346889.0,2291.0,1527678270.0,8475.0,63660069.0,,Genaro Network,3.51161e-05,177.0,GNX,675000000.0,225.7787517074,1695910.0,genaro-network
180,736749987.0,2274.0,1527678269.0,8381.0,62955065.0,,MediShares,1.1376e-05,178.0,MDS,2000000000.0,501.4191799643,3766350.0,medishares
181,41026401.0,588.0,1527678245.0,8368.0,62857780.0,,Ubiq,0.0002039745,179.0,UBQ,41026401.0,38.265139029,287424.0,ubiq
182,1202053264.0,2298.0,1527678270.0,8325.0,62531772.0,,Dynamic Trading Rights,6.9256e-06,180.0,DTR,3750000000.0,5.8301270872,43792.3,dynamic-trading-rights
183,160000000.0,2498.0,1527678276.0,8314.0,62449440.0,,Jibrel Network,5.19624e-05,181.0,JNT,200000000.0,163.0432756697,1224680.0,jibrel-network
184,103244553.0,2304.0,1527678270.0,8287.0,62245315.0,,DEW,8.02638e-05,182.0,DEW,200000000.0,7.2722455794,54624.6,dew
185,4626502186.0,2446.0,1527678274.0,8223.0,61762416.0,11500000000.0,DATA,1.7773e-06,183.0,DTA,11500000000.0,1858.8062380015,13962200.0,data
186,79006577.0,2447.0,1527678274.0,8163.0,61313449.0,,Crypterium,0.0001033172,184.0,CRPT,99983577.0,368.2505744617,2766070.0,crypterium
187,7767544247.0,2541.0,1527678277.0,7874.0,59143868.0,,Storiqa,1.0137e-06,185.0,STQ,11287544272.0,680.4994554929,5111490.0,storiqa
188,62894195.0,377.0,1527678247.0,7777.0,58413990.0,,NavCoin,0.0001236479,186.0,NAV,62894195.0,980.8916603873,7367850.0,nav-coin
189,426922962.0,2641.0,1527678279.0,7772.0,58375738.0,,Apex,1.82038e-05,187.0,CPX,676989090.0,163.2549544824,1226270.0,apex
190,27000000.0,2033.0,1527678265.0,7770.0,58362390.0,27000000.0,BridgeCoin,0.0002877727,188.0,BCO,27000000.0,2.8553741123,21447.8,bridgecoin
191,15381941.0,2627.0,1527678278.0,7672.0,57625980.0,25000000.0,TokenPay,0.0004987552,189.0,TPAY,19171804.0,151.8855390088,1140870.0,tokenpay
192,6274940000.0,2559.0,1527678278.0,7642.0,57401331.0,,Cube,1.2178e-06,190.0,AUTO,7200000000.0,80.3341063826,603420.0,cube
193,677154514.0,2143.0,1527678267.0,7457.0,56009888.0,,Streamr DATAcoin,1.10118e-05,191.0,DATA,987154514.0,77.4731141282,581930.0,streamr-datacoin
194,268253992.0,2467.0,1527678274.0,7386.0,55480291.0,,OriginTrail,2.75342e-05,192.0,TRAC,500000000.0,39.2077088365,294504.0,origintrail
195,144590975.0,2081.0,1527678265.0,7324.0,55012673.0,,Ambrosus,5.06526e-05,193.0,AMB,361477438.0,150.5662075411,1130960.0,amber
196,15535223.0,1654.0,1527678258.0,6973.0,52376227.0,21000000.0,Bitcore,0.0004488456,194.0,BTX,16989450.0,40.6308827406,305194.0,bitcore
197,55000000.0,2570.0,1527678276.0,6908.0,51888705.0,,TomoChain,0.0001256002,195.0,TOMO,100000000.0,241.6306990194,1814980.0,tomochain
198,461647448.0,2685.0,1527678280.0,6814.0,51181006.0,1000000000.0,Zebi,1.47597e-05,196.0,ZCO,500000000.0,146.8438555898,1103000.0,zebi
199,895515027.0,2642.0,1527678279.0,6777.0,50906179.0,,CyberVein,7.5679e-06,197.0,CVT,2147483648.0,433.3770891634,3255260.0,cybervein
200,3726781.0,2181.0,1527678268.0,6704.0,50356264.0,,Genesis Vision,0.0017988705,198.0,GVT,4436644.0,635.1669067468,4770980.0,genesis-vision
201,23779073.0,42.0,1527678242.0,6701.0,50330310.0,,Primecoin,0.0002817831,199.0,XPM,23779073.0,87.3752892278,656309.0,primecoin
202,39690806.0,2444.0,1527678274.0,6672.0,50113612.0,,CRYPTO20,0.0001680916,200.0,C20,40656082.0,155.6092222734,1168840.0,c20
203,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,
206,1086422877.0,2239.0,1527678268.0,6640.0,49874089.0,,ETHLend,6.1116e-06,201.0,LEND,1299999942.0,199.9565991868,1501950.0,ethlend
207,24782115.0,5.0,1527678242.0,6617.0,49700036.0,,Peercoin,0.0002669922,202.0,PPC,24782115.0,77.4929506961,582079.0,peercoin
208,259348201.0,1834.0,1527678260.0,6576.0,49397533.0,,Pillar,2.53573e-05,203.0,PLR,800000000.0,6.5139029047,48928.4,pillar
209,4068450.0,1447.0,1527678253.0,6471.0,48602517.0,21000000.0,ZClassic,0.0015904135,204.0,ZCL,4068450.0,81.6282760292,613141.0,zclassic
210,322762988.0,2296.0,1527678270.0,6426.0,48267914.0,,OST,1.99093e-05,205.0,OST,800000000.0,133.9833692344,1006400.0,ost
211,40000000.0,2211.0,1527678268.0,6364.0,47800000.0,100000000.0,Bodhi,0.0001590919,206.0,BOT,100000000.0,752.9095851894,5655390.0,bodhi
212,49421876.0,2251.0,1527678270.0,6335.0,47587336.0,,IoT Chain,0.0001281895,207.0,ITC,100000000.0,545.0756052816,4094270.0,iot-chain
213,806262064.0,2112.0,1527678267.0,6335.0,47581394.0,,Red Pulse,7.8567e-06,208.0,RPX,1358371250.0,258.5689979737,1942210.0,red-pulse
214,350000000.0,2453.0,1527678274.0,6281.0,47177200.0,,EDUCare,1.7945e-05,209.0,EKT,1000000000.0,2088.7772952507,15689600.0,educare
215,30000607760.0,2394.0,1527678273.0,6247.0,46923351.0,,Telcoin,2.082e-07,210.0,TEL,100000000000.0,50.3788917616,378415.0,telcoin
216,1943462983.0,573.0,1527678247.0,6170.0,46345567.0,2158812800.0,Burst,3.1748e-06,211.0,BURST,1943462983.0,46.3390215912,348070.0,burst
217,370200000.0,2696.0,1527678280.0,6093.0,45768196.0,,DAEX,1.64592e-05,212.0,DAX,2000000000.0,279.4147014264,2098790.0,daex
218,87587036.0,1596.0,1527678258.0,6056.0,45491743.0,,Edgeless,6.91469e-05,213.0,EDG,132046997.0,118.8983915073,893091.0,edgeless
219,519094022.0,2539.0,1527678276.0,6043.0,45394928.0,,Republic Protocol,1.16424e-05,214.0,REN,1000000000.0,156.8034102921,1177810.0,republic-protocol
220,73430701.0,1768.0,1527678259.0,6011.0,45150482.0,100000000.0,AdEx,8.18587e-05,215.0,ADX,100000000.0,366.5890954791,2753590.0,adx-net
221,11698970018.0,2592.0,1527678277.0,5874.0,44123133.0,,Banca,5.021e-07,216.0,BANCA,20000000000.0,295.390460874,2218790.0,banca
222,52000000.0,1712.0,1527678258.0,5809.0,43631952.0,105000000.0,Quantum Resistant Ledger,0.0001117073,217.0,QRL,65000000.0,27.2499860212,204685.0,quantum-resistant-ledger
223,230304505138.0,1367.0,1527678252.0,5788.0,43473891.0,,Experience Points,2.51e-08,218.0,XP,265117965410.0,29.7197053005,223236.0,experience-points
224,25280877094.0,1711.0,1527678260.0,5735.0,43079373.0,30000000000.0,Electra,2.269e-07,219.0,ECA,26148033647.0,29.2968802004,220060.0,electra
225,491280791.0,2096.0,1527678266.0,5717.0,42939759.0,,Ripio Credit Network,1.16362e-05,220.0,RCN,999942647.0,376.6897693899,2829460.0,ripio-credit-network
226,29261461.0,2057.0,1527678265.0,5706.0,42858970.0,,Eidoo,0.0001949961,221.0,EDO,90208328.0,749.1552817192,5627190.0,eidoo
227,315938746.0,2550.0,1527678276.0,5683.0,42689959.0,,Rock,1.79888e-05,222.0,RKT,900000000.0,102.4655922081,769658.0,rock
228,88422778.0,2306.0,1527678270.0,5680.0,42666731.0,,Bread,6.424e-05,223.0,BRD,88862718.0,583.4160966427,4382260.0,bread
229,150000000.0,2399.0,1527678274.0,5675.0,42625200.0,,Internet Node Token,3.78317e-05,224.0,INT,1000000000.0,1446.3786947272,10864300.0,internet-node-token
230,82500000.0,2036.0,1527678265.0,5632.0,42301875.0,165000000.0,PayPie,6.82631e-05,225.0,PPP,165000000.0,76.0479432541,571225.0,paypie
231,702000000.0,2430.0,1527678273.0,5619.0,42203749.0,,Hydro Protocol,8.0038e-06,226.0,HOT,1560000000.0,66.3020643344,498020.0,hydro-protocol
232,150000000.0,2058.0,1527678266.0,5550.0,41686200.0,,AirSwap,3.69983e-05,227.0,AST,500000000.0,266.9522777439,2005180.0,airswap
233,1010537.0,1159.0,1527678249.0,5531.0,41543068.0,,SaluS,0.0054730156,228.0,SLS,1010537.0,50.3313638772,378058.0,salus
234,217022637.0,201.0,1527678250.0,5517.0,41439604.0,,Einsteinium,2.54209e-05,229.0,EMC2,217022637.0,165.7937689213,1245340.0,einsteinium
235,5142509.0,362.0,1527678244.0,5455.0,40976029.0,,CloakCoin,0.0010608037,230.0,CLOAK,5142509.0,74.1473604051,556949.0,cloakcoin
236,1012146906.0,723.0,1527678246.0,5408.0,40623933.0,,BitBay,5.3434e-06,231.0,BAY,1012146906.0,42.6767118692,320561.0,bitbay
237,40375076.0,2308.0,1527678270.0,5387.0,40460671.0,,Dai,0.0001334136,232.0,DAI,40375076.0,308.9219291262,2320430.0,dai
238,77966926.0,2202.0,1527678268.0,5284.0,39687271.0,,Oyster,6.77674e-05,233.0,PRL,98592692.0,90.4417031225,679342.0,oyster
239,20998432317.0,2572.0,1527678277.0,5240.0,39357152.0,,BABB,2.495e-07,234.0,BAX,50000000000.0,32.1966136715,241841.0,babb
240,600000000.0,1409.0,1527678252.0,5171.0,38841180.0,,SingularDTV,8.6183e-06,235.0,SNGLS,1000000000.0,67.644427522,508103.0,singulardtv
241,38624457.0,2563.0,1527678278.0,5121.0,38464358.0,,TrueUSD,0.0001325795,236.0,TUSD,38624457.0,1483.0164363938,11139500.0,trueusd
242,1543157590.0,1172.0,1527678249.0,5082.0,38172781.0,2147483647.0,Safe Exchange Coin,3.2932e-06,237.0,SAFEX,2147483647.0,4.4394771666,33346.6,safe-exchange-coin
243,398324400.0,254.0,1527678244.0,5067.0,38057188.0,,Gulden,1.27198e-05,238.0,NLG,469824400.0,48.765206926,366294.0,gulden
244,300043386.0,2219.0,1527678269.0,5062.0,38024498.0,,SpankChain,1.68717e-05,239.0,SPANK,1000000000.0,3.0066379281,22584.0,spankchain
245,571724207.0,2540.0,1527678276.0,5043.0,37878958.0,840000000.0,Litecoin Cash,8.8205e-06,240.0,LCC,571724207.0,18.9369995926,142243.0,litecoin-cash
246,600000000.0,1856.0,1527678262.0,5016.0,37675800.0,,district0x,8.3597e-06,241.0,DNT,1000000000.0,224.507347518,1686360.0,district0x
247,19361889557.0,2595.0,1527678278.0,4893.0,36749834.0,,NANJCOIN,2.527e-07,242.0,NANJ,30000000000.0,25.8349331281,194056.0,nanjcoin
248,127934128.0,2175.0,1527678268.0,4891.0,36736925.0,,DecentBet,3.82293e-05,243.0,DBET,185587052.0,61.5259779162,462145.0,decent-bet
249,100054312.0,2344.0,1527678271.0,4865.0,36546138.0,,AppCoins,4.86279e-05,244.0,APPC,246203093.0,515.2741573453,3870420.0,appcoins
250,23041453.0,470.0,1527678245.0,4855.0,36465634.0,23176392.0,Viacoin,0.000210695,245.0,VIA,23041453.0,99.5749116674,747945.0,viacoin
251,213603000.0,624.0,1527678247.0,4823.0,36224292.0,,bitCNY,2.25773e-05,246.0,BITCNY,213603000.0,1314.6212813092,9874620.0,bitcny
252,1165290198.0,2577.0,1527678277.0,4793.0,36003505.0,21000000000.0,Ravencoin,4.1133e-06,247.0,RVN,1165290198.0,45.0827943733,338634.0,ravencoin
253,65877343747.0,2315.0,1527678271.0,4659.0,34994374.0,,HTMLCOIN,7.07e-08,248.0,HTML,94044586504.0,52.1510028783,391726.0,html-coin
254,89708333.0,1500.0,1527678255.0,4646.0,34896900.0,,Wings,5.17886e-05,249.0,WINGS,100000000.0,686.3745410297,5155620.0,wings
255,51200000.0,1930.0,1527678264.0,4636.0,34825728.0,,Primas,9.05546e-05,250.0,PST,100000000.0,368.6060351094,2768740.0,primas
256,445300622.0,2511.0,1527678275.0,4531.0,34034772.0,,WePower,1.01754e-05,251.0,WPR,745248183.0,382.2346892315,2871110.0,wepower
257,124607148.0,2576.0,1527678277.0,4516.0,33923175.0,,Tokenomy,3.62438e-05,252.0,TEN,200000000.0,259.6327172903,1950200.0,tokenomy
258,305066139.0,2320.0,1527678271.0,4504.0,33829394.0,,UTRUST,1.47632e-05,253.0,UTK,500000000.0,100.7536564519,756799.0,utrust
259,30300918.0,2369.0,1527678272.0,4503.0,33822188.0,,INS Ecosystem,0.0001486025,254.0,INS,50000000.0,204.5017027497,1536090.0,ins-ecosystem
260,21344297.0,1281.0,1527678251.0,4483.0,33674683.0,,ION,0.00021004,255.0,ION,27244297.0,37.5379757115,281962.0,ion
261,248985917.0,268.0,1527678244.0,4435.0,33315810.0,,WhiteCoin,1.78138e-05,256.0,XWC,248985917.0,12.3737848438,92944.2,whitecoin
262,3845710.0,2139.0,1527678267.0,4423.0,33221818.0,19000000.0,MinexCoin,0.0011500776,257.0,MNX,5865553.0,6.4427575226,48394.0,minexcoin
263,57672338.0,2305.0,1527678271.0,4389.0,32969949.0,,NAGA,7.61081e-05,258.0,NGC,77910266.0,195.833521936,1470980.0,naga
264,11135728.0,2087.0,1527678265.0,4388.0,32959639.0,,KuCoin Shares,0.0003940434,259.0,KCS,180730576.0,50.8007849423,381584.0,kucoin-shares
265,1074533090.0,1595.0,1527678256.0,4386.0,32943573.0,5000000000.0,Soarcoin,4.0816e-06,260.0,SOAR,5000000000.0,4.4085108196,33114.0,soarcoin
266,2000000000.0,2458.0,1527678274.0,4382.0,32917600.0,,Odyssey,2.1912e-06,261.0,OCN,10000000000.0,6073.1317014983,45617600.0,odyssey
267,390222225.0,2510.0,1527678276.0,4381.0,32908767.0,,Datawallet,1.12274e-05,262.0,DXT,1000000000.0,148.8834275459,1118320.0,datawallet
268,183000000.0,1779.0,1527678259.0,4359.0,32740896.0,200000000.0,Wagerr,2.38188e-05,263.0,WGR,198360471.0,9.6378428465,72393.5,wagerr
269,24339945.0,1660.0,1527678257.0,4354.0,32704610.0,,TokenCard,0.0001788832,264.0,TKN,39406760.0,17.8494497682,134074.0,tokencard
270,1391302551.0,2567.0,1527678277.0,4318.0,32435158.0,,DATx,3.1037e-06,265.0,DATX,10000000000.0,422.4283686886,3173020.0,datx
271,45248033.0,2267.0,1527678270.0,4281.0,32157551.0,,WaBi,9.46158e-05,266.0,WABI,99218023.0,99.1319837367,744618.0,wabi
272,600000000.0,2468.0,1527678274.0,4267.0,32050680.0,,LinkEye,7.1116e-06,267.0,LET,1000000000.0,1103.9902121847,8292490.0,linkeye
273,288765852.0,2482.0,1527678275.0,4254.0,31951364.0,,CPChain,1.47307e-05,268.0,CPC,999999999.0,349.4431116519,2624800.0,cpchain
274,60945766.0,2586.0,1527678278.0,4247.0,31899745.0,,Havven,6.96825e-05,269.0,HAV,100000000.0,69.1781004289,519623.0,havven
275,65786030.0,2633.0,1527678278.0,4231.0,31780310.0,,Stakenet,6.43139e-05,270.0,XSN,77303325.0,19.9874057763,150133.0,stakenet
276,841750000.0,2612.0,1527678277.0,4198.0,31534817.0,,BitRent,4.9876e-06,271.0,RNTB,942000000.0,33.2769744042,249956.0,bitrent
277,1365218125.0,2437.0,1527678274.0,4160.0,31249160.0,,YEE,3.0473e-06,272.0,YEE,10000000000.0,400.1914428507,3005990.0,yee
278,167241196.0,1298.0,1527678251.0,4145.0,31138304.0,,LBRY Credits,2.47875e-05,273.0,LBC,542141200.0,39.0317092199,293182.0,library-credit
279,428481269.0,1923.0,1527678264.0,4130.0,31022601.0,,Tierion,9.6389e-06,274.0,TNT,1000000000.0,183.2539426843,1376490.0,tierion
280,333333333.0,2443.0,1527678274.0,4093.0,30741567.0,,Trinity Network Credit,1.2278e-05,275.0,TNC,1000000000.0,166.186506341,1248290.0,trinity-network-credit
281,199913907.0,1983.0,1527678263.0,4055.0,30455484.0,,VIBE,2.02816e-05,276.0,VIBE,267000000.0,70.8698002231,532330.0,vibe
282,500000000.0,2481.0,1527678274.0,4040.0,30345300.0,,Zeepin,8.0798e-06,277.0,ZPT,1000000000.0,68.4340294327,514034.0,zeepin
283,1141040005.0,2777.0,1527678282.0,4012.0,30137377.0,,IoTeX,3.5163e-06,278.0,IOTX,10000000000.0,599.3931874036,4502270.0,iotex
284,18266200.0,2080.0,1527678267.0,4012.0,30134663.0,27266200.0,Modum,0.0002196334,279.0,MOD,27266200.0,47.532810216,357037.0,modum
285,173866352.0,870.0,1527678246.0,4009.0,30115391.0,350000000.0,Pura,2.30597e-05,280.0,PURA,180648846.0,19.2268264953,144420.0,pura
286,2616360.0,132.0,1527678242.0,3984.0,29923315.0,,Counterparty,0.001522623,281.0,XCP,2616360.0,20.7382664703,155773.0,counterparty
287,17742926.0,1448.0,1527678253.0,3941.0,29604782.0,21000000.0,Zoin,0.0002221349,282.0,ZOI,17742926.0,36.1198607979,271310.0,zoin
288,35730939.0,1703.0,1527678258.0,3933.0,29540197.0,100000000.0,Metaverse ETP,0.000110065,283.0,ETP,55130939.0,574.1102167644,4312360.0,metaverse
289,465455065.0,2017.0,1527678264.0,3927.0,29499146.0,,KickCoin,8.4375e-06,284.0,KICK,500107404.0,84.0138563087,631060.0,kickico
290,98028877.0,1715.0,1527678258.0,3915.0,29408663.0,,MobileGo,3.99394e-05,285.0,MGO,100000000.0,176.746483336,1327610.0,mobilego
291,729295661.0,2723.0,1527678281.0,3901.0,29303975.0,,FuzeX,5.3494e-06,286.0,FXT,1087156610.0,33.0853984221,248517.0,fuzex
292,376581591.0,2529.0,1527678276.0,3896.0,29260917.0,,Cashaa,1.03445e-05,287.0,CAS,1000000000.0,27.7506929486,208446.0,cashaa
293,481425335.0,2364.0,1527678272.0,3870.0,29065718.0,,TokenClub,8.0377e-06,288.0,TCT,1000000000.0,81.3959618605,611396.0,tokenclub
294,2297853.0,1658.0,1527678257.0,3845.0,28882405.0,,Lunyr,0.0016733676,289.0,LUN,2703356.0,1580.9212155423,11874900.0,lunyr
295,390000000.0,2439.0,1527678273.0,3808.0,28606812.0,,SelfSell,9.7653e-06,290.0,SSC,1000000000.0,86.4448343713,649320.0,selfsell
296,30000000.0,1838.0,1527678261.0,3755.0,28208790.0,,OracleChain,0.0001251825,291.0,OCT,200000000.0,19.0304577854,142945.0,oraclechain
297,89921436.0,2373.0,1527678272.0,3753.0,28188482.0,,Trade Token,4.17339e-05,292.0,TIO,223534823.0,57.8735199125,434710.0,trade-token
298,411567025.0,2573.0,1527678276.0,3700.0,27792710.0,,Electrify.Asia,8.9902e-06,293.0,ELEC,750000000.0,65.7105618408,493577.0,electrifyasia
299,804304194.0,2375.0,1527678272.0,3687.0,27694928.0,,QunQun,4.5842e-06,294.0,QUN,1500000000.0,98.9981867513,743613.0,qunqun
300,65351403.0,2242.0,1527678269.0,3685.0,27683181.0,,Qbao,5.63951e-05,295.0,QBT,100000000.0,603.4550242432,4532780.0,qbao
301,198715.0,67.0,1527678242.0,3650.0,27420021.0,,Unobtanium,0.0183703927,296.0,UNO,198715.0,18.463717719,138688.0,unobtanium
302,904066878.0,2283.0,1527678271.0,3633.0,27285100.0,,Datum,4.018e-06,297.0,DAT,2653841598.0,122.9454507694,923490.0,datum
303,485749753.0,2120.0,1527678266.0,3595.0,27002634.0,,Etherparty,7.4007e-06,298.0,FUEL,1000000000.0,254.6602621622,1912850.0,etherparty
304,240000000.0,2321.0,1527678271.0,3566.0,26782320.0,,QLINK,1.48565e-05,299.0,QLC,600000000.0,480.0782279688,3606050.0,qlink
305,661953039.0,1864.0,1527678261.0,3557.0,26717550.0,,Blox,5.3734e-06,300.0,CDT,1000000000.0,145.5431625081,1093230.0,blox
306,,,,,,,,,,,,,,
307,,,,,,,,,,,,,,
308,,,,,,,,,,,,,,
309,177482511.0,2631.0,1527678278.0,3539.0,26586348.0,,ODEM,1.99427e-05,301.0,ODE,268946131.0,1.4024586694,10534.4,odem
310,2790428084.0,2525.0,1527678277.0,3531.0,26525502.0,,Alphacat,1.2655e-06,302.0,ACAT,6250000000.0,238.6751835215,1792780.0,alphacat
311,51306089.0,1478.0,1527678255.0,3508.0,26348909.0,,DECENT,6.83713e-05,303.0,DCT,73197775.0,319.3367929728,2398660.0,decent
312,362483596.0,2006.0,1527678263.0,3494.0,26246712.0,,Cobinhood,9.6398e-06,304.0,COB,1000000000.0,2.3035048154,17302.5,cobinhood
313,15831459.0,1026.0,1527678248.0,3481.0,26145813.0,,Aeon,0.0002198677,305.0,AEON,15831459.0,6.2399319433,46870.5,aeon
314,53193831.0,224.0,1527678243.0,3451.0,25918109.0,,FairCoin,6.48668e-05,306.0,FAIR,53193831.0,0.1623403423,1219.4,faircoin
315,14736400.0,3.0,1527678241.0,3424.0,25721355.0,,Namecoin,0.0002323714,307.0,NMC,14736400.0,47.8661710631,359541.0,namecoin
316,376657502.0,2429.0,1527678273.0,3422.0,25703748.0,,Mobius,9.0851e-06,308.0,MOBI,887990859.0,54.9737864414,412929.0,mobius
317,202167960.0,8.0,1527678241.0,3421.0,25696963.0,336000000.0,Feathercoin,1.69219e-05,309.0,FTC,202167960.0,6.7720578642,50867.5,feathercoin
318,14477248.0,1312.0,1527678251.0,3404.0,25566530.0,,Steem Dollars,0.0002351073,310.0,SBD,14477248.0,199.8607446301,1501230.0,steem-dollars
319,8146001.0,1592.0,1527678255.0,3387.0,25441753.0,,TaaS,0.0004157984,311.0,TAAS,8146001.0,30.6624082392,230317.0,taas
320,119665679.0,2600.0,1527678277.0,3374.0,25343396.0,,Legolas Exchange,2.81952e-05,312.0,LGO,217698062.0,19.408151365,145782.0,legolas-exchange
321,32105578.0,1423.0,1527678257.0,3364.0,25269369.0,,Triggers,0.0001047838,313.0,TRIG,32105578.0,120.2970692469,903597.0,triggers
322,81027236.0,2536.0,1527678276.0,3287.0,24692969.0,,Neurotoken,4.05716e-05,314.0,NTK,100000000.0,179.7858715709,1350440.0,neurotoken
323,263843444.0,1899.0,1527678262.0,3273.0,24581740.0,1000000000.0,YOYOW,1.24036e-05,315.0,YOYOW,300000000.0,87.17612476,654813.0,yoyow
324,12085459.0,1050.0,1527678249.0,3250.0,24411902.0,,Shift,0.0002689173,316.0,SHIFT,12085459.0,14.0172644707,105289.0,shift
325,599400.0,1552.0,1527678255.0,3236.0,24310405.0,,Melon,0.0053995271,317.0,MLN,749400.0,41.4464452604,311320.0,melon
326,25000000000.0,212.0,1527678243.0,3200.0,24038375.0,25000000000.0,ECC,1.28e-07,318.0,ECC,25000000000.0,1.0287177589,7727.09,eccoin
